4,5,26,48,9,28,19,35,43,17,46,11,14,40,29,39,3,16,36,41,8,38,23,49,10,12,15,45,21,32,33,47,13,25,24,0
0.0,7.977898868747948e-28,0.010100369726265275,0.08485237254235313,0.0,0.1240714541232222,0.0,0.06635414460222441,0.10224889948878878,0.03744912129752066,0.0590190253706691,0.03700620621939848,8.525145604100438e-23,0.03909572674467826,0.05027438129642652,0.040109486959294255,0.0,2.652239442471397e-23,0.08667120586048374,0.0590190253706691,0.0,0.07428395696211895,0.021704444989123106,0.011614666526849423,0.0048051118604781114,1.6463994769645305e-33,0.00620192869337348,0.018007254895721966,3.8500065898779846e-23,4.1910032283202986e-55,0.027001729511046804,1.9260351648172266e-27,3.8500065898779846e-23,0.040109486959294255,1.0175308358241294e-33,0.0
