4,5,26,48,9,28,19,35,43,17,46,11,14,40,29,39,3,16,36,41,8,38,23,49,10,12,15,45,21,32,33,47,13,25,24,0
0.026046341288714938,0.02713766715058221,0.031004712728167638,0.02835523477555381,0.026516647243889704,0.0340865783000946,0.024725045807823604,0.03167225541172875,0.02805989372112486,0.030179061070247225,0.025781347451958127,0.031919373468271894,0.030814641613907286,0.02803864932364358,0.02596073237851037,0.028352465450394947,0.026358729499265883,0.026363119127104016,0.030965767610785167,0.02555367004740185,0.0266029019238366,0.026579788081086474,0.03214105906846576,0.026651667094654507,0.02837410808910794,0.029563607875018647,0.025927760061942206,0.024402912595706514,0.026407305771806507,0.026643134298176236,0.026364461751641168,0.02875577083375295,0.025011722738467322,0.027530369948855507,0.02606221018242306,0.02508928621588813
