4,5,26,48,9,28,19,35,43,17,46,11,14,40,29,39,3,16,36,41,8,38,23,49,10,12,15,45,21,32,33,47,13,25,24,0
0.006484718601431361,0.012418061198099947,0.034226297233030355,0.04046976516676028,0.040609927251899214,0.08969190119721432,0.03091365484215147,0.05136661398086176,0.04543737496695235,0.05081605415763541,0.03570847143827126,0.023262351415139094,0.030869362376514838,0.025464111957465313,0.029811028802433134,0.029657457725565235,0.007566905634319001,0.00811260330791849,0.07327638254152564,0.03948996659637169,0.012233684090361633,0.04287886415693752,0.0695640861309526,0.007972023563868535,0.005534874344123732,0.007343226659281368,0.02582712655547538,0.009970926679057445,0.005689383489108851,0.0060472979542136335,0.01141152914612636,0.02098886762019024,0.01801881675471802,0.04050410349647654,0.00893676332791447,0.0014254156396335752
