4,5,26,48,9,28,19,35,43,17,46,11,14,40,29,39,3,16,36,41,8,38,23,49,10,12,15,45,21,32,33,47,13,25,24,0
8.478256961332574e-28,0.014662529635953388,0.06903747708251352,0.0,0.09362031202212574,0.10002053141156911,0.04537462972065729,0.060553120041920656,0.0,0.09079890182000017,5.9950329900003154e-28,5.050290044234117e-23,0.020855268366730226,5.9950329900003154e-28,0.012484595397082226,0.035441504241050935,3.479105331002263e-23,0.003143870414531447,0.09844315201476793,0.026411395906132222,0.016158182708670872,0.03182628940654285,0.12239185258691081,0.0,8.29182685755657e-34,2.6535615794942306e-23,0.03231010600981425,0.0,1.304503836375298e-55,0.012169049448514383,0.0036152148345080875,0.026411395906132222,0.0067557885814503215,0.06503023704533918,0.012484595397082226,5.124630826799193e-34
