4,5,26,48,9,28,19,35,43,17,46,11,14,40,29,39,3,16,36,41,8,38,23,49,10,12,15,45,21,32,33,47,13,25,24,0
0.006484718625091435,0.012418061161435873,0.034226297284237955,0.040469765210898574,0.040609927236660986,0.0896919012470277,0.030913654805859773,0.051366613955768366,0.045437374944116836,0.05081605412948381,0.03570847146875136,0.023262351479047073,0.030869362289048623,0.02546411202988219,0.029811028780008426,0.029657457714922703,0.007566905665433211,0.008112603286345147,0.07327638243902586,0.03948996660275631,0.012233684061094112,0.042878864208667496,0.06956408622040511,0.007972023564964013,0.00553487434077158,0.007343226687380865,0.02582712659541478,0.009970926686194065,0.0056893834764114495,0.00604729793851366,0.01141152915383176,0.020988867575803902,0.018018816713723483,0.04050410344483627,0.008936763344168737,0.0014254156320164199
